district,name,votes,percent_votes
Sudbury,Joey Methé Green Party/Parti Vert,1301,2.73
Sudbury,Stephen Butcher PC Party/Parti PC,782,1.64
Sudbury,Dave Starbuck Marxist-Leninist/Marxiste-Léniniste,77,0.16
Sudbury,Sam Hammond Communist/Communiste,70,0.15
Sudbury,J. David Popescu Independent/Indépendant,54,0.11
Thornhill,Susan Kadis ** Liberal/Libéral,29934,53.1
Thornhill,Anthony Reale Conservative/Conservateur,19005,33.71
Thornhill,Simon Strelchik N.D.P./N.P.D.,4405,7.81
Thornhill,Lloyd Helferty Green Party/Parti Vert,1934,3.43
Thornhill,Mark Abramowitz PC Party/Parti PC,1094,1.94
Thunder Bay--Rainy River,Ken Boshcoff ** Liberal/Libéral,13520,35.13
Thunder Bay--Rainy River,John Rafferty N.D.P./N.P.D.,12862,33.42
Thunder Bay--Rainy River,David Leskowski Conservative/Conservateur,10485,27.25
Thunder Bay--Rainy River,Russ Aegard Green Party/Parti Vert,1193,3.1
Thunder Bay--Rainy River,Doug MacKay Marijuana Party/Parti Marijuana,424,1.1
Thunder Bay--Superior North/Thunder Bay--Superior-Nord,Joe Comuzzi ** Liberal/Libéral,14009,36.01
Thunder Bay--Superior North/Thunder Bay--Superior-Nord,Bruce Hyer N.D.P./N.P.D.,13601,34.96
Thunder Bay--Superior North/Thunder Bay--Superior-Nord,Bev Sarafin Conservative/Conservateur,8578,22.05
Thunder Bay--Superior North/Thunder Bay--Superior-Nord,Dawn Kannegiesser Green Party/Parti Vert,2231,5.73
Thunder Bay--Superior North/Thunder Bay--Superior-Nord,Denis A. Carrière Marijuana Party/Parti Marijuana,486,1.25
Timmins--James Bay/Timmins--Baie James,Charlie Angus ** N.D.P./N.P.D.,19195,50.58
Timmins--James Bay/Timmins--Baie James,Robert Riopelle Liberal/Libéral,13003,34.26
Timmins--James Bay/Timmins--Baie James,Ken Graham Conservative/Conservateur,5173,13.63
Timmins--James Bay/Timmins--Baie James,Sahaja Freed Green Party/Parti Vert,578,1.52
Toronto Centre/Toronto-Centre,Bill Graham ** Liberal/Libéral,30874,52.23
Toronto Centre/Toronto-Centre,Michael Shapcott N.D.P./N.P.D.,14036,23.74
Toronto Centre/Toronto-Centre,Lewis Reford Conservative/Conservateur,10763,18.21
Toronto Centre/Toronto-Centre,Chris Tindal Green Party/Parti Vert,3080,5.21
Toronto Centre/Toronto-Centre,Johan Boyden Communist/Communiste,120,0.2
Toronto Centre/Toronto-Centre,Michel Prairie No Affiliation/Aucune appartenance,101,0.17
Toronto Centre/Toronto-Centre,Liz White AACEV Party of Canada/AACEV Party of Canada,72,0.12
Toronto Centre/Toronto-Centre,Philip Fernandez Marxist-Leninist/Marxiste-Léniniste,66,0.11
Toronto--Danforth,Jack Layton ** N.D.P./N.P.D.,24412,48.42
Toronto--Danforth,Deborah Coyne Liberal/Libéral,17256,34.23
Toronto--Danforth,Kren Clausen Conservative/Conservateur,4992,9.9
Toronto--Danforth,Al Hart Green Party/Parti Vert,3583,7.11
Toronto--Danforth,Marcell Rodden Marxist-Leninist/Marxiste-Léniniste,172,0.34
Trinity--Spadina,Olivia Chow N.D.P./N.P.D.,28748,46.03
Trinity--Spadina,Tony Ianno ** Liberal/Libéral,25067,40.14
Trinity--Spadina,Sam Goldstein Conservative/Conservateur,5625,9.01
Trinity--Spadina,Thom Chapman Green Party/Parti Vert,2398,3.84
Trinity--Spadina,Asif Hossain PC Party/Parti PC,392,0.63
Trinity--Spadina,Nick Lin Marxist-Leninist/Marxiste-Léniniste,138,0.22
Trinity--Spadina,John Riddell Canadian Action/Action canadienne,82,0.13
Vaughan,Maurizio Bevilacqua ** Liberal/Libéral,36968,59.72
Vaughan,Richard Majkot Conservative/Conservateur,16124,26.05
Vaughan,Yurgo Alexopoulos N.D.P./N.P.D.,5114,8.26
Vaughan,Adrian Visentin Green Party/Parti Vert,3004,4.85
Vaughan,Paolo Fabrizio Libertarian/Libertarien,688,1.11
Welland,John Maloney ** Liberal/Libéral,20267,35.53
Welland,Jody Di Bartolomeo N.D.P./N.P.D.,17492,30.66
Welland,Mel Grunstein Conservative/Conservateur,16678,29.23
Welland,Brian Simpson Green Party/Parti Vert,1960,3.44
Welland,Irma Ruiter Christian Heritage Party/Parti de l'Héritage Chrétien,539,0.94
Welland,Ron Walker Marxist-Leninist/Marxiste-Léniniste,113,0.2
Wellington--Halton Hills,Michael Chong ** Conservative/Conservateur,27907,50.67
Wellington--Halton Hills,Rod Finnie Liberal/Libéral,16065,29.17
Wellington--Halton Hills,Noel Paul Duignan N.D.P./N.P.D.,6785,12.32
Wellington--Halton Hills,Brent Bouteiller Green Party/Parti Vert,3362,6.1
Wellington--Halton Hills,Carol Ann Krusky Christian Heritage Party/Parti de l'Héritage Chrétien,606,1.1
Wellington--Halton Hills,Mike Wisniewski Independent/Indépendant,355,0.64
Whitby--Oshawa,Jim Flaherty Conservative/Conservateur,29294,43.86
Whitby--Oshawa,Judi Longfield ** Liberal/Libéral,25882,38.75
Whitby--Oshawa,Maret Sadem-Thompson N.D.P./N.P.D.,8716,13.05
Whitby--Oshawa,Ajay Krishnan Green Party/Parti Vert,2407,3.6
Whitby--Oshawa,Marty Gobin Libertarian/Libertarien,274,0.41
Whitby--Oshawa,Tom Cochrane Canadian Action/Action canadienne,217,0.32
Willowdale,Jim Peterson ** Liberal/Libéral,30623,55.23
Willowdale,Jovan Boseovski Conservative/Conservateur,16254,29.32
Willowdale,Rochelle Carnegie N.D.P./N.P.D.,6297,11.36
Willowdale,Sharolyn Vettese Green Party/Parti Vert,2268,4.09
Windsor--Tecumseh,Joe Comartin ** N.D.P./N.P.D.,22646,44.63
Windsor--Tecumseh,Bruck Easton Liberal/Libéral,13413,26.43
Windsor--Tecumseh,Rick Fuschi Conservative/Conservateur,12851,25.32
Windsor--Tecumseh,Catherine Pluard Green Party/Parti Vert,1644,3.24
Windsor--Tecumseh,Laura Chesnik Marxist-Leninist/Marxiste-Léniniste,193,0.38
Windsor West/Windsor-Ouest,Brian Masse ** N.D.P./N.P.D.,23608,49.49
Windsor West/Windsor-Ouest,Werner Keller Liberal/Libéral,12110,25.39
Windsor West/Windsor-Ouest,Al Teshuba Conservative/Conservateur,9592,20.11
Windsor West/Windsor-Ouest,Jillana Bishop Green Party/Parti Vert,1444,3.03
Windsor West/Windsor-Ouest,Chris Schnurr PC Party/Parti PC,614,1.29
Windsor West/Windsor-Ouest,Habib Zaidi Independent/Indépendant,224,0.47
Windsor West/Windsor-Ouest,Enver Villamizar Marxist-Leninist/Marxiste-Léniniste,108,0.23
York Centre/York-Centre,Ken Dryden ** Liberal/Libéral,22468,52.66
York Centre/York-Centre,Michael Mostyn Conservative/Conservateur,12828,30.06
York Centre/York-Centre,Marco Iacampo N.D.P./N.P.D.,5813,13.62
York Centre/York-Centre,Constantine Kritsonis Green Party/Parti Vert,1560,3.66
York--Simcoe,Peter Van Loan ** Conservative/Conservateur,25685,47.93
York--Simcoe,Kate Wilson Liberal/Libéral,16456,30.7
York--Simcoe,Sylvia Gerl N.D.P./N.P.D.,7139,13.32
York--Simcoe,John Dewar Green Party/Parti Vert,3719,6.94
York--Simcoe,Vicki Gunn Christian Heritage Party/Parti de l'Héritage Chrétien,595,1.11
York South--Weston/York-Sud--Weston,Alan Tonks ** Liberal/Libéral,22871,57.06
York South--Weston/York-Sud--Weston,Paul Ferreira N.D.P./N.P.D.,8525,21.27
York South--Weston/York-Sud--Weston,Steve Halicki Conservative/Conservateur,6991,17.44
York South--Weston/York-Sud--Weston,Maria De Angelis-Pater Green Party/Parti Vert,1506,3.76
York South--Weston/York-Sud--Weston,Dragan Cimesa Independent/Indépendant,189,0.47
York West/York-Ouest,Judy Sgro ** Liberal/Libéral,21418,63.78
York West/York-Ouest,Parm Gill Conservative/Conservateur,6244,18.59
York West/York-Ouest,Sandra Romano Anthony N.D.P./N.P.D.,4724,14.07
York West/York-Ouest,Nick Capra Green Party/Parti Vert,1002,2.98
York West/York-Ouest,Axcel Cocon Independent/Indépendant,192,0.57
Brandon--Souris,Merv Tweed ** Conservative/Conservateur,20247,54.43
Brandon--Souris,Bob Senff N.D.P./N.P.D.,7528,20.24
Brandon--Souris,Murray Downing Liberal/Libéral,6696,18
Brandon--Souris,Brad Bird Green Party/Parti Vert,1707,4.59
Brandon--Souris,Mike Volek Independent/Indépendant,611,1.64
Brandon--Souris,Colin Atkins Christian Heritage Party/Parti de l'Héritage Chrétien,290,0.78
Brandon--Souris,Lisa Gallagher Communist/Communiste,120,0.32
Charleswood--St. James--Assiniboia,Steven Fletcher ** Conservative/Conservateur,20791,46.98
Charleswood--St. James--Assiniboia,John Loewen Liberal/Libéral,16099,36.37
Charleswood--St. James--Assiniboia,Dennis Kshyk N.D.P./N.P.D.,5669,12.81
Charleswood--St. James--Assiniboia,Mike Johannson Green Party/Parti Vert,1700,3.84
Churchill,Tina Keeper Liberal/Libéral,10157,40.68
Churchill,Niki Christina Ashton N.D.P./N.P.D.,7093,28.41
Churchill,Bev Desjarlais ** Independent/Indépendant,4283,17.16
Churchill,Nazir Ahmad Conservative/Conservateur,2886,11.56
Churchill,Jeff Fountain Green Party/Parti Vert,401,1.61
Churchill,Brad Bodnar Independent/Indépendant,146,0.58
Dauphin--Swan River--Marquette,Inky Mark ** Conservative/Conservateur,20084,59.08
Dauphin--Swan River--Marquette,Walter Kolisnyk N.D.P./N.P.D.,6221,18.3
Dauphin--Swan River--Marquette,Don Dewar Liberal/Libéral,6171,18.15
Dauphin--Swan River--Marquette,Kathy Storey Green Party/Parti Vert,1246,3.67
Dauphin--Swan River--Marquette,Iris Yawney Christian Heritage Party/Parti de l'Héritage Chrétien,273,0.8
Elmwood--Transcona,Bill Blaikie ** N.D.P./N.P.D.,16967,50.85
Elmwood--Transcona,Linda West Conservative/Conservateur,10720,32.13
Elmwood--Transcona,Tanya Parks Liberal/Libéral,4108,12.31
Elmwood--Transcona,Tanja Hutter Green Party/Parti Vert,1211,3.63
Elmwood--Transcona,Robert Scott Christian Heritage Party/Parti de l'Héritage Chrétien,363,1.09
Kildonan--St. Paul,Joy Smith ** Conservative/Conservateur,17524,43.13
Kildonan--St. Paul,Terry Duguid Liberal/Libéral,13597,33.47
Kildonan--St. Paul,Evelyn Myskiw N.D.P./N.P.D.,8193,20.17
Kildonan--St. Paul,Colleen Zobel Green Party/Parti Vert,1101,2.71
Kildonan--St. Paul,Eduard Hiebert Independent/Indépendant,213,0.52
Portage--Lisgar,Brian Pallister ** Conservative/Conservateur,25719,69.78
Portage--Lisgar,Garry McLean Liberal/Libéral,4199,11.39
Portage--Lisgar,Daren Van Den Bussche N.D.P./N.P.D.,4072,11.05
Portage--Lisgar,Charlie Howatt Green Party/Parti Vert,1880,5.1
Portage--Lisgar,David Reimer Christian Heritage Party/Parti de l'Héritage Chrétien,987,2.68
Provencher,Vic Toews ** Conservative/Conservateur,25199,65.68
Provencher,Wes Penner Liberal/Libéral,6077,15.84
Provencher,Patrick O'Connor N.D.P./N.P.D.,5259,13.71
Provencher,Janine G. Gibson Green Party/Parti Vert,1830,4.77
Saint Boniface/Saint-Boniface,Raymond Simard ** Liberal/Libéral,16417,38.59
Saint Boniface/Saint-Boniface,Ken Cooper Conservative/Conservateur,14893,35
Saint Boniface/Saint-Boniface,Mathieu Allard N.D.P./N.P.D.,9311,21.88
Saint Boniface/Saint-Boniface,Marc Payette Green Party/Parti Vert,1640,3.85
Saint Boniface/Saint-Boniface,Jane MacDiarmid Christian Heritage Party/Parti de l'Héritage Chrétien,285,0.67
Selkirk--Interlake,James Bezan ** Conservative/Conservateur,21661,48.99
Selkirk--Interlake,Ed Schreyer N.D.P./N.P.D.,16358,36.99
Selkirk--Interlake,Bruce Benson Liberal/Libéral,4436,10.03
Selkirk--Interlake,Thomas Alexander Goodman Green Party/Parti Vert,1283,2.9
Selkirk--Interlake,Duncan E. Geisler Independent/Indépendant,277,0.63
Selkirk--Interlake,Anthony Eric Barendregt Christian Heritage Party/Parti de l'Héritage Chrétien,204,0.46
Winnipeg Centre/Winnipeg-Centre,Pat Martin ** N.D.P./N.P.D.,13805,48.43
Winnipeg Centre/Winnipeg-Centre,Ray St. Germain Liberal/Libéral,6940,24.34
Winnipeg Centre/Winnipeg-Centre,Helen Sterzer Conservative/Conservateur,5554,19.48
Winnipeg Centre/Winnipeg-Centre,Gary Gervais Green Party/Parti Vert,2010,7.05
Winnipeg Centre/Winnipeg-Centre,Anna-Celestrya Carr Communist/Communiste,199,0.7
Winnipeg North/Winnipeg-Nord,Judy Wasylycia-Leis ** N.D.P./N.P.D.,15582,57.18
Winnipeg North/Winnipeg-Nord,Parmjeet Gill Liberal/Libéral,5752,21.11
Winnipeg North/Winnipeg-Nord,Garreth McDonald Conservative/Conservateur,4810,17.65
Winnipeg North/Winnipeg-Nord,David Carey Green Party/Parti Vert,779,2.86
Winnipeg North/Winnipeg-Nord,Eric Truijen Christian Heritage Party/Parti de l'Héritage Chrétien,207,0.76
Winnipeg North/Winnipeg-Nord,Darrell Rankin Communist/Communiste,123,0.45
Winnipeg South/Winnipeg-Sud,Rod Bruinooge Conservative/Conservateur,17328,41.42
Winnipeg South/Winnipeg-Sud,Reg Alcock ** Liberal/Libéral,17217,41.15
Winnipeg South/Winnipeg-Sud,Robert Page N.D.P./N.P.D.,5743,13.73
Winnipeg South/Winnipeg-Sud,Wesley Owen Whiteside Green Party/Parti Vert,1289,3.08
Winnipeg South/Winnipeg-Sud,Heidi Loewen-Steffano Christian Heritage Party/Parti de l'Héritage Chrétien,259,0.62
Winnipeg South Centre/Winnipeg-Centre-Sud,Anita Neville ** Liberal/Libéral,16296,39.25
Winnipeg South Centre/Winnipeg-Centre-Sud,Michael Richards Conservative/Conservateur,13077,31.49
Winnipeg South Centre/Winnipeg-Centre-Sud,Mark Wasyliw N.D.P./N.P.D.,9055,21.81
Winnipeg South Centre/Winnipeg-Centre-Sud,Vere H. Scott Green Party/Parti Vert,1848,4.45
Winnipeg South Centre/Winnipeg-Centre-Sud,Dale Swirsky PC Party/Parti PC,934,2.25
Winnipeg South Centre/Winnipeg-Centre-Sud,Jeffrey Anderson Independent/Indépendant,246,0.59
Winnipeg South Centre/Winnipeg-Centre-Sud,Magnus Thompson Canadian Action/Action canadienne,66,0.16
Battlefords--Lloydminster,Gerry Ritz ** Conservative/Conservateur,16491,53.96
Battlefords--Lloydminster,Elgin Wayne Wyatt N.D.P./N.P.D.,4829,15.8
Battlefords--Lloydminster,Jim Pankiw No Affiliation/Aucune appartenance,4396,14.38
Battlefords--Lloydminster,Dominic LaPlante Liberal/Libéral,3901,12.77
Battlefords--Lloydminster,Norbert Kratchmer Green Party/Parti Vert,637,2.08
Battlefords--Lloydminster,Harold Stephan Christian Heritage Party/Parti de l'Héritage Chrétien,306,1
Blackstrap,Lynne Yelich ** Conservative/Conservateur,19430,47.99
Blackstrap,Don Kossick N.D.P./N.P.D.,12376,30.57
Blackstrap,Herta Barron Liberal/Libéral,6841,16.9
Blackstrap,Mike Fornssler Green Party/Parti Vert,1334,3.29
Blackstrap,D.-Jay Krozser Independent/Indépendant,412,1.02
Blackstrap,Sonje Kristtorn Communist/Communiste,94,0.23
Cypress Hills--Grasslands,David Anderson ** Conservative/Conservateur,20035,66.48
Cypress Hills--Grasslands,Mike Eason N.D.P./N.P.D.,5076,16.84
Cypress Hills--Grasslands,Bill Caton Liberal/Libéral,3885,12.89
Cypress Hills--Grasslands,Amanda Knorr Green Party/Parti Vert,1141,3.79
Desnethé--Missinippi--Churchill River/Desnethé--Missinippi--Rivière Churchill,Gary Merasty Liberal/Libéral,10191,41.37
Desnethé--Missinippi--Churchill River/Desnethé--Missinippi--Rivière Churchill,Jeremy Harrison ** Conservative/Conservateur,10124,41.09
Desnethé--Missinippi--Churchill River/Desnethé--Missinippi--Rivière Churchill,Anita Jackson N.D.P./N.P.D.,3787,15.37
Desnethé--Missinippi--Churchill River/Desnethé--Missinippi--Rivière Churchill,John A. McDonald Green Party/Parti Vert,534,2.17
Palliser,Dave Batters ** Conservative/Conservateur,14906,42.99
Palliser,Jo-Anne Dusel N.D.P./N.P.D.,11460,33.05
Palliser,John Williams Liberal/Libéral,7006,20.2
Palliser,Larissa Shasko Green Party/Parti Vert,1182,3.41
Palliser,Marcia Fogal Canadian Action/Action canadienne,121,0.35
Prince Albert,Brian Fitzpatrick ** Conservative/Conservateur,17271,54.44
Prince Albert,Valerie Mushinski N.D.P./N.P.D.,7562,23.84
Prince Albert,Patrick Jahn Liberal/Libéral,6149,19.38
Prince Albert,Larry Zepp Green Party/Parti Vert,744,2.35
Regina--Lumsden--Lake Centre,Tom Lukiwski ** Conservative/Conservateur,14176,42.15
Regina--Lumsden--Lake Centre,Moe Kovatch N.D.P./N.P.D.,9467,28.15
Regina--Lumsden--Lake Centre,Gary Anderson Liberal/Libéral,8956,26.63
Regina--Lumsden--Lake Centre,Bill Sorochan Green Party/Parti Vert,1035,3.08
Regina--Qu'Appelle,Andrew Scheer ** Conservative/Conservateur,12753,41.21
Regina--Qu'Appelle,Lorne Nystrom N.D.P./N.P.D.,10041,32.45
Regina--Qu'Appelle,Allyce Herle Liberal/Libéral,7134,23.05
Regina--Qu'Appelle,Brett Dolter Green Party/Parti Vert,1016,3.28
Saskatoon--Humboldt,Brad Trost ** Conservative/Conservateur,18285,49.07
Saskatoon--Humboldt,Andrew Mason N.D.P./N.P.D.,10975,29.45
Saskatoon--Humboldt,Peter Stroh Liberal/Libéral,6281,16.85
Saskatoon--Humboldt,Mike E. Jones Green Party/Parti Vert,1382,3.71
Saskatoon--Humboldt,Tim Nyborg Independent/Indépendant,342,0.92
Saskatoon--Rosetown--Biggar,Carol Skelton ** Conservative/Conservateur,13331,45.54
Saskatoon--Rosetown--Biggar,Nettie Wiebe N.D.P./N.P.D.,11412,38.98
Saskatoon--Rosetown--Biggar,Myron Luczka Liberal/Libéral,3536,12.08
Saskatoon--Rosetown--Biggar,Rick Barsky Green Party/Parti Vert,738,2.52
Saskatoon--Rosetown--Biggar,Marcel Bourassa Christian Heritage Party/Parti de l'Héritage Chrétien,258,0.88
Saskatoon--Wanuskewin,Maurice Vellacott ** Conservative/Conservateur,17753,49.39
Saskatoon--Wanuskewin,Chris Axworthy Liberal/Libéral,8655,24.08
Saskatoon--Wanuskewin,Jim Maddin N.D.P./N.P.D.,7939,22.09
Saskatoon--Wanuskewin,Don Cameron Green Party/Parti Vert,1292,3.59
Saskatoon--Wanuskewin,Dale Sanders Christian Heritage Party/Parti de l'Héritage Chrétien,307,0.85
Souris--Moose Mountain,Ed Komarnicki ** Conservative/Conservateur,19282,62.82
Souris--Moose Mountain,Lonny McKague Liberal/Libéral,5681,18.51
Souris--Moose Mountain,Michael Haukeness N.D.P./N.P.D.,4284,13.96
Souris--Moose Mountain,Matthew Smith Green Party/Parti Vert,1448,4.72
Wascana,Ralph Goodale ** Liberal/Libéral,20666,51.78
Wascana,Brad Farquhar Conservative/Conservateur,11990,30.04
Wascana,Helen Yum N.D.P./N.P.D.,5880,14.73
Wascana,Nigel Taylor Green Party/Parti Vert,1378,3.45
Yorkton--Melville,Garry Breitkreuz ** Conservative/Conservateur,20736,63.47
Yorkton--Melville,Jason Dennison N.D.P./N.P.D.,6165,18.87
Yorkton--Melville,Mervin Joseph Cushman Liberal/Libéral,4558,13.95
Yorkton--Melville,Keith Neu Green Party/Parti Vert,923,2.83
Yorkton--Melville,Carl Barabonoff Independent/Indépendant,287,0.88
Calgary Centre/Calgary-Centre,Lee Richardson ** Conservative/Conservateur,30213,55.41
Calgary Centre/Calgary-Centre,Heesung Kim Liberal/Libéral,10464,19.19
Calgary Centre/Calgary-Centre,Brian Pincott N.D.P./N.P.D.,7227,13.25
Calgary Centre/Calgary-Centre,John N. Johnson Green Party/Parti Vert,6372,11.69
Calgary Centre/Calgary-Centre,Trevor Grover Canadian Action/Action canadienne,250,0.46
Calgary Centre-North/Calgary-Centre-Nord,Jim Prentice ** Conservative/Conservateur,31174,56
Calgary Centre-North/Calgary-Centre-Nord,John Chan N.D.P./N.P.D.,9341,16.78
Calgary Centre-North/Calgary-Centre-Nord,Matthew Moody Liberal/Libéral,7628,13.7
Calgary Centre-North/Calgary-Centre-Nord,Mark MacGillivray Green Party/Parti Vert,6573,11.81
Calgary Centre-North/Calgary-Centre-Nord,Michael Falconar Independent/Indépendant,383,0.69
Calgary Centre-North/Calgary-Centre-Nord,Doug Dokis FPNP/FPNP,206,0.37
Calgary Centre-North/Calgary-Centre-Nord,Margaret Peggy Askin Marxist-Leninist/Marxiste-Léniniste,194,0.35
Calgary Centre-North/Calgary-Centre-Nord,James S. Kohut Canadian Action/Action canadienne,168,0.3
Calgary East/Calgary-Est,Deepak Obhrai ** Conservative/Conservateur,26766,67.1
Calgary East/Calgary-Est,Dobie To Liberal/Libéral,5410,13.56
Calgary East/Calgary-Est,Patrick Arnell N.D.P./N.P.D.,4338,10.87
Calgary East/Calgary-Est,John Mark Taylor Green Party/Parti Vert,2954,7.41
Calgary East/Calgary-Est,Jason Devine Communist/Communiste,239,0.6
Calgary East/Calgary-Est,Ghazanfar Khan Canadian Action/Action canadienne,183,0.46
Calgary Northeast/Calgary-Nord-Est,Art Hanger ** Conservative/Conservateur,27169,64.86
Calgary Northeast/Calgary-Nord-Est,Jaswinder S. Johal Liberal/Libéral,9241,22.06
Calgary Northeast/Calgary-Nord-Est,Tyler Ragan N.D.P./N.P.D.,3284,7.84
Calgary Northeast/Calgary-Nord-Est,Trung Nguyen Green Party/Parti Vert,1833,4.38
Calgary Northeast/Calgary-Nord-Est,Ron Sanderson Independent/Indépendant,364,0.87
Calgary--Nose Hill,Diane Ablonczy ** Conservative/Conservateur,37815,68.49
Calgary--Nose Hill,Ted Haney Liberal/Libéral,9443,17.1
Calgary--Nose Hill,Bruce Kaufman N.D.P./N.P.D.,4385,7.94
Calgary--Nose Hill,Juliet Burgess Green Party/Parti Vert,3573,6.47
Calgary Southeast/Calgary-Sud-Est,Jason Kenney ** Conservative/Conservateur,44987,75.18
Calgary Southeast/Calgary-Sud-Est,James Ludwar Liberal/Libéral,6193,10.35
Calgary Southeast/Calgary-Sud-Est,Eric Leavitt N.D.P./N.P.D.,4584,7.66
Calgary Southeast/Calgary-Sud-Est,Gus Gutoski Green Party/Parti Vert,4076,6.81
Calgary Southwest/Calgary-Sud-Ouest,Stephen J. Harper ** Conservative/Conservateur,41549,72.36
Calgary Southwest/Calgary-Sud-Ouest,Mike Swanson Liberal/Libéral,6553,11.41
Calgary Southwest/Calgary-Sud-Ouest,Holly Heffernan N.D.P./N.P.D.,4628,8.06
Calgary Southwest/Calgary-Sud-Ouest,Kim Warnke Green Party/Parti Vert,4407,7.68
Calgary Southwest/Calgary-Sud-Ouest,Larry R. Heather Christian Heritage Party/Parti de l'Héritage Chrétien,279,0.49
Calgary West/Calgary-Ouest,Rob Anders ** Conservative/Conservateur,38020,58.71
Calgary West/Calgary-Ouest,Jennifer Pollock Liberal/Libéral,14328,22.12
Calgary West/Calgary-Ouest,Danielle Roberts Green Party/Parti Vert,6653,10.27
Calgary West/Calgary-Ouest,Teale Phelps Bondaroff N.D.P./N.P.D.,5370,8.29
Calgary West/Calgary-Ouest,Tim Cayzer Canadian Action/Action canadienne,265,0.41
Calgary West/Calgary-Ouest,André Vachon Marxist-Leninist/Marxiste-Léniniste,125,0.19
Crowfoot,Kevin A. Sorenson ** Conservative/Conservateur,43210,82.56
Crowfoot,Ellen Parker N.D.P./N.P.D.,3875,7.4
Crowfoot,Adam Campbell Liberal/Libéral,2908,5.56
Crowfoot,Cameron Wigmore Green Party/Parti Vert,2347,4.48
Edmonton Centre/Edmonton-Centre,Laurie Hawn Conservative/Conservateur,25805,44.85
Edmonton Centre/Edmonton-Centre,Anne McLellan ** Liberal/Libéral,22196,38.58
Edmonton Centre/Edmonton-Centre,Donna Martyn N.D.P./N.P.D.,6187,10.75
Edmonton Centre/Edmonton-Centre,David J. Parker Green Party/Parti Vert,3021,5.25
Edmonton Centre/Edmonton-Centre,Chandra Segaran Swamy Independent/Indépendant,204,0.35
Edmonton Centre/Edmonton-Centre,Peggy Morton Marxist-Leninist/Marxiste-Léniniste,117,0.2
Edmonton East/Edmonton-Est,Peter Goldring ** Conservative/Conservateur,25086,50.13
Edmonton East/Edmonton-Est,Nicole Martel Liberal/Libéral,13088,26.16
Edmonton East/Edmonton-Est,Arlene Chapman N.D.P./N.P.D.,9243,18.47
Edmonton East/Edmonton-Est,Trey Capnerhurst Green Party/Parti Vert,2623,5.24
Edmonton--Leduc,James Rajotte ** Conservative/Conservateur,33764,60.53
Edmonton--Leduc,Jim Jacuta Liberal/Libéral,10856,19.46
Edmonton--Leduc,Martin Rybiak N.D.P./N.P.D.,7685,13.78
Edmonton--Leduc,Ben Morrison Pettit Green Party/Parti Vert,3479,6.24
Edmonton--Mill Woods--Beaumont,Mike Lake Conservative/Conservateur,27191,58.62
Edmonton--Mill Woods--Beaumont,Amarjit Grewal Liberal/Libéral,9809,21.15
Edmonton--Mill Woods--Beaumont,Neal Gray N.D.P./N.P.D.,6749,14.55
Edmonton--Mill Woods--Beaumont,Kate Harrington Green Party/Parti Vert,2073,4.47
Edmonton--Mill Woods--Beaumont,Kyle McLeod Independent/Indépendant,477,1.03
Edmonton--Mill Woods--Beaumont,Naomi Rankin Communist/Communiste,85,0.18
Edmonton--St. Albert,John Williams ** Conservative/Conservateur,34997,59.69
Edmonton--St. Albert,Stanley Haroun Liberal/Libéral,11893,20.29
Edmonton--St. Albert,Mike Melymick N.D.P./N.P.D.,8218,14.02
Edmonton--St. Albert,Peter Johnston Green Party/Parti Vert,3520,6
Edmonton--Sherwood Park,Ken Epp ** Conservative/Conservateur,34740,63.97
Edmonton--Sherwood Park,Ron Symic Liberal/Libéral,7801,14.36
Edmonton--Sherwood Park,Laurie Lang N.D.P./N.P.D.,7773,14.31
Edmonton--Sherwood Park,Lynn T. Lau Green Party/Parti Vert,3992,7.35
Edmonton--Spruce Grove,Rona Ambrose ** Conservative/Conservateur,38826,66.83
Edmonton--Spruce Grove,Brad Enge Liberal/Libéral,9776,16.83
Edmonton--Spruce Grove,Jason Rockwell N.D.P./N.P.D.,6091,10.48
Edmonton--Spruce Grove,John Lackey Green Party/Parti Vert,3404,5.86
Edmonton--Strathcona,Rahim Jaffer ** Conservative/Conservateur,22009,41.71
Edmonton--Strathcona,Linda Duncan N.D.P./N.P.D.,17153,32.51
Edmonton--Strathcona,Andy Hladyshevsky Liberal/Libéral,9391,17.8
Edmonton--Strathcona,Cameron Wakefield Green Party/Parti Vert,3139,5.95
Edmonton--Strathcona,Michael Fedeyko PC Party/Parti PC,582,1.1
Edmonton--Strathcona,Dave Dowling Marijuana Party/Parti Marijuana,390,0.74
Edmonton--Strathcona,Kevan Hunter Marxist-Leninist/Marxiste-Léniniste,106,0.2
Fort McMurray--Athabasca,Brian Jean ** Conservative/Conservateur,20400,64.66
Fort McMurray--Athabasca,Mel H. Buffalo Liberal/Libéral,4663,14.78
Fort McMurray--Athabasca,Roland Lefort N.D.P./N.P.D.,4602,14.59
Fort McMurray--Athabasca,Ian Hopfe Green Party/Parti Vert,1547,4.9
Fort McMurray--Athabasca,John Malcolm FPNP/FPNP,337,1.07
Lethbridge,Rick Casson ** Conservative/Conservateur,35061,67.3
Lethbridge,Melanee Thomas N.D.P./N.P.D.,7135,13.7
Lethbridge,Michael Cormican Liberal/Libéral,5859,11.25
Lethbridge,Andrea Sheridan Green Party/Parti Vert,1846,3.54
Lethbridge,Marc Slingerland Christian Heritage Party/Parti de l'Héritage Chrétien,1458,2.8
Lethbridge,Howard Forsyth Independent/Indépendant,735,1.41
